Gene1	Gene2	pdi	ppi
STAT1	RAP1GAP2	1	0
STAT1	ATG2A	1	0
STAT1	ANKLE2	1	0
STAT1	CLCC1	1	0
STAT1	TBC1D9	1	0
STAT1	EFR3A	1	0
STAT1	ARL6IP1	1	0
STAT1	SIK2	1	0
STAT1	ZDHHC17	1	0
STAT1	SEC11A	1	0
STAT1	PRKD3	1	0
STAT1	TBC1D22A	1	0
STAT1	TMEM184B	1	0
STAT1	POT1	1	0
STAT1	NGDN	1	0
STAT1	C2CD3	1	0
STAT1	LSM14A	1	0
STAT1	VPS33B	1	0
STAT1	MRPL46	1	0
STAT1	AKAP8L	1	0
STAT1	ZNF330	1	0
STAT1	GOLIM4	1	0
STAT1	CNIH4	1	0
STAT1	ABT1	1	0
STAT1	CRIM1	1	0
STAT1	WAC	1	0
STAT1	UBR5	1	0
STAT1	CINP	1	0
STAT1	TMEM66	1	0
STAT1	UIMC1	1	0
STAT1	C9orf78	1	0
STAT1	FAM190B	1	0
STAT1	TRMT12	1	0
STAT1	SOBP	1	0
STAT1	TBCCD1	1	0
STAT1	SLC35E3	1	0
STAT1	GALNT10	1	0
STAT1	NUP133	1	0
STAT1	BBX	1	0
STAT1	CCNL1	1	0
STAT1	PLSCR3	1	0
STAT1	SCYL3	1	0
STAT1	CASKIN2	1	0
STAT1	ANKRD36B	1	0
STAT1	EPS15L1	1	0
STAT1	NXN	1	0
STAT1	LRFN3	1	0
STAT1	TTC13	1	0
STAT1	FN3KRP	1	0
STAT1	TCEAL4	1	0
STAT1	DHDDS	1	0
STAT1	WLS	1	0
STAT1	WDR61	1	0
STAT1	HIST1H2BK	1	0
STAT1	OSBPL11	1	0
STAT1	SSX2IP	1	0
STAT1	8-Mar	1	0
STAT1	APITD1	1	0
STAT3	TBCE	1	0
STAT3	TIAL1	1	0
STAT3	TKT	1	0
STAT3	UBE2A	1	0
STAT3	UBE2D3	1	0
STAT3	UBE2H	1	0
STAT3	USP4	1	0
STAT3	VDR	1	0
STAT3	EZR	1	0
STAT3	WHSC1	1	0
STAT3	ZNF148	1	0
STAT3	ZNF232	1	0
STAT3	CSDE1	1	0
STAT3	ARHGEF5	1	0
STAT3	NCOA3	1	0
STAT3	PPFIA1	1	0
STAT3	AP3B1	1	0
STAT3	MTMR1	1	0
STAT3	TAX1BP1	1	0
STAT3	RAB7L1	1	0
STAT3	NOL3	1	0
STAT3	MPZL1	1	0
STAT3	SPAG9	1	0
STAT3	PAPSS1	1	0
STAT3	ATP6V0D1	1	0
STAT3	ATP6V1F	1	0
STAT3	SH3BP5	1	0
STAT3	LITAF	1	0
STAT3	GOSR1	1	0
STAT3	PREPL	1	0
STAT3	MTFR1	1	0
STAT3	MAML1	1	0
STAT3	DNM1L	1	0
STAT3	RBM5	1	0
STAT3	SNAPC5	1	0
STAT3	CITED2	1	0
STAT3	TIMM17A	1	0
STAT3	SYNCRIP	1	0
STAT3	PITRM1	1	0
STAT3	ANP32B	1	0
STAT3	ARPC1A	1	0
STAT3	LEPREL4	1	0
STAT3	TRAFD1	1	0
STAT3	COPS8	1	0
STAT3	CKAP4	1	0
STAT3	CLP1	1	0
STAT3	PAPD7	1	0
STAT3	CDC37	1	0
STAT3	C14orf1	1	0
STAT3	BTBD3	1	0
STAT3	TPX2	1	0
STAT3	PDS5B	1	0
STAT3	NCOA6	1	0
STAT3	GGA2	1	0
STAT3	KIAA1033	1	0
STAT3	KIAA0368	1	0
STAT3	EXOSC2	1	0
STAT3	KIAA0240	1	0
STAT3	LRRC8B	1	0
STAT3	SLC39A6	1	0
STAT3	SPDEF	1	0
STAT3	RCHY1	1	0
STAT3	UBXN7	1	0
STAT3	MYOF	1	0
STAT3	ST6GALNAC4	1	0
STAT3	TRAPPC3	1	0
STAT3	UTP20	1	0
STAT3	MCTS1	1	0
STAT3	NENF	1	0
STAT3	UBQLN2	1	0
STAT3	F11R	1	0
STAT3	HN1	1	0
STAT3	TACO1	1	0
STAT3	GDE1	1	0
STAT3	LUC7L2	1	0
STAT3	RBMX2	1	0
STAT3	FAM96B	1	0
STAT3	POLR3K	1	0
STAT3	GAR1	1	0
STAT3	DGCR8	1	0
STAT3	TMCO1	1	0
STAT3	PUS7	1	0
STAT3	RC3H2	1	0
STAT3	MANSC1	1	0
STAT3	MPHOSPH8	1	0
STAT3	ZNF562	1	0
STAT3	ZCCHC10	1	0
STAT3	TUG1	1	0
STAT3	PLEKHB2	1	0
STAT3	APPL2	1	0
STAT3	NUDT15	1	0
STAT3	DDX19A	1	0
STAT3	BCAS4	1	0
STAT3	MFN1	1	0
STAT3	POLR3B	1	0
STAT3	RNF114	1	0
STAT3	MFF	1	0
STAT3	TRIB3	1	0
STAT3	AKTIP	1	0
STAT3	AIDA	1	0
STAT3	MRPL9	1	0
STAT3	PHACTR4	1	0
STAT3	TMEM223	1	0
STAT3	C19orf42	1	0
STAT3	NAT15	1	0
STAT3	UXS1	1	0
STAT3	CYB5B	1	0
STAT3	SF3B5	1	0
STAT3	HSDL2	1	0
STAT3	ADCK2	1	0
STAT3	C19orf22	1	0
STAT3	CHMP7	1	0
STAT3	C20orf117	1	0
STAT3	POLR2J2	1	0
STAT3	C19orf54	1	0
STAT3	FAM5C	1	0
STAT3	TUBB2B	1	0
STAT3	NUP43	1	0
STAT3	FAM174B	1	0
STAT4	TCF4	1	0
STAT4	TRIM44	1	0
STAT4	EFHD1	1	0
STAT4	10-Sep	1	0
STAT5A	RECK	1	0
STAT5A	IL1RL1	1	0
STAT5A	VAMP3	1	0
STAT5A	NOX1	1	0
STAT5A	SCAPER	1	0
STAT5A	EPB41L4A	1	0
STAT5A	CARD14	1	0
STAT5B	ZNF3	1	0
STAT5B	LMAN2	1	0
STAT5B	DCLK2	1	0
STAT6	TLE2	1	0
STAT6	TRIO	1	0
STAT6	ZNF76	1	0
STAT6	CDC42BPA	1	0
STAT6	ENC1	1	0
STAT6	CAMK1	1	0
STAT6	ADAM7	1	0
STAT6	AP1S2	1	0
STAT6	PAPSS2	1	0
STAT6	SLC16A3	1	0
STAT6	SMC3	1	0
STAT6	ZMYM6	1	0
STAT6	CYTH1	1	0
STAT6	TRIP10	1	0
STAT6	TAOK2	1	0
STAT6	RPH3AL	1	0
STAT6	BAG5	1	0
STAT6	APBA3	1	0
STAT6	TMEM63A	1	0
STAT6	TBKBP1	1	0
STAT6	SEC24D	1	0
STAT6	ARNT2	1	0
STAT6	FRY	1	0
STAT6	CFDP1	1	0
STAT6	DCTN2	1	0
STAT6	PDLIM5	1	0
STAT6	CAMKK2	1	0
STAT6	KHDRBS1	1	0
STAT6	FERMT2	1	0
STAT6	SLC35D2	1	0
STAT6	TMC6	1	0
STAT6	COPG	1	0
STAT6	CNOT1	1	0
STAT6	PLXND1	1	0
STAT6	FAM175B	1	0
STAT6	SULF1	1	0
STAT6	NUP210	1	0
STAT6	VPS13A	1	0
STAT6	SR140	1	0
STAT6	OBSL1	1	0
STAT6	RYBP	1	0
STAT6	SF3B1	1	0
STAT6	LEPROTL1	1	0
STAT6	RPL13A	1	0
STAT6	CDC42EP4	1	0
STAT6	IL17RA	1	0
STAT6	PCLO	1	0
STAT6	BAZ2B	1	0
STAT6	MINK1	1	0
STAT6	SS18L2	1	0
STAT6	ARMCX1	1	0
STAT6	SLC25A37	1	0
STAT6	CINP	1	0
STAT6	C21orf91	1	0
STAT6	TRPM4	1	0
STAT6	FBXL12	1	0
STAT6	CC2D1A	1	0
STAT6	TMEM132A	1	0
STAT6	FAM48A	1	0
STAT6	STAP2	1	0
STAT6	EAPP	1	0
STAT6	SAR1A	1	0
STAT6	BDH2	1	0
STAT6	FAM3A	1	0
STAT6	AGBL5	1	0
STAT6	RAB17	1	0
STAT6	SPANXC	1	0
STAT6	LASS4	1	0
STAT6	C1orf54	1	0
STAT6	ALG13	1	0
STAT6	LMAN2L	1	0
STAT6	HYI	1	0
STAT6	CBR4	1	0
STAT6	PIK3IP1	1	0
STAT6	RBMY2FP	1	0
STAT6	ZNF467	1	0
STAT6	AGRN	1	0
STAT6	TARP	1	0
TAL1	THPO	1	0
TAL1	TNP2	1	0
TAL1	TPM2	1	0
TAL1	TWIST1	1	0
TAL1	VIPR2	1	0
TAL1	WAS	1	0
TAL1	YES1	1	0
TAL1	ZBTB16	1	0
TAL1	SORBS2	1	0
TAL1	CDC42BPA	1	0
TAL1	UNC5C	1	0
TAL1	ABCB11	1	0
TAL1	B3GALT4	1	0
TAL1	TNFRSF25	1	0
TAL1	SCEL	1	0
TAL1	SLC16A3	1	0
TAL1	LARGE	1	0
TAL1	DLGAP2	1	0
TAL1	ITGB1BP1	1	0
TAL1	NCR2	1	0
TAL1	RGS6	1	0
TAL1	ZBED4	1	0
TAL1	KCNE2	1	0
TAL1	TSPAN2	1	0
TAL1	PLXNC1	1	0
TAL1	GLYAT	1	0
TAL1	EFS	1	0
TAL1	HMG20B	1	0
TAL1	TIMM17A	1	0
TAL1	LRRN2	1	0
TAL1	GAS2L1	1	0
TAL1	CELF1	1	0
TAL1	HBS1L	1	0
TAL1	9-Sep	1	0
TAL1	UTP14A	1	0
TAL1	SEC63	1	0
TAL1	CNKSR2	1	0
TAL1	BAT2L2	1	0
TAL1	NUDCD3	1	0
TAL1	SLC7A8	1	0
TAL1	SRRM2	1	0
TAL1	PIK3R5	1	0
TAL1	SH3BP1	1	0
TAL1	FSCN2	1	0
TAL1	HIBCH	1	0
TAL1	ATP2C1	1	0
TAL1	D4S234E	1	0
TAL1	ST6GALNAC4	1	0
TAL1	MORC1	1	0
TAL1	PDZRN4	1	0
TAL1	NEUROG3	1	0
TAL1	MYEF2	1	0
TAL1	CABP2	1	0
TAL1	C11orf73	1	0
TAL1	TTC12	1	0
TAL1	BSDC1	1	0
TAL1	ZNF407	1	0
TAL1	PCDHGA9	1	0
TAL1	PCBP4	1	0
TAL1	ATP10D	1	0
TAL1	AICDA	1	0
TAL1	ROBO3	1	0
TAL1	AHNAK	1	0
TAL1	BIRC7	1	0
TAL1	BEND5	1	0
TAL1	RERGL	1	0
TAL1	C16orf59	1	0
TAL1	RNF39	1	0
TAL1	ZNF551	1	0
TAL1	MUC16	1	0
TAL1	TCEAL2	1	0
TAL1	PRPS1L1	1	0
TAL1	NHLRC2	1	0
TBX5	TCF3	1	0
TBX5	UGT2B15	1	0
TBX5	USH2A	1	0
TBX5	VIPR2	1	0
TBX5	WNT8B	1	0
TBX5	IFITM1	1	0
TBX5	KHSRP	1	0
TBX5	MTMR3	1	0
TBX5	RPS6KA4	1	0
TBX5	DLG5	1	0
TBX5	CXCL14	1	0
TBX5	HDAC9	1	0
TBX5	TOX	1	0
TBX5	EXOG	1	0
TBX5	PDZK1IP1	1	0
TBX5	C6orf10	1	0
TBX5	ZBTB6	1	0
TBX5	ADAMTS13	1	0
TBX5	C9orf7	1	0
TBX5	BOP1	1	0
TBX5	USP22	1	0
TBX5	SLC7A8	1	0
TBX5	RAB38	1	0
TBX5	EHF	1	0
TBX5	PKD2L2	1	0
TBX5	SIGLEC8	1	0
TBX5	TMEM97	1	0
TBX5	CARD10	1	0
TBX5	CALY	1	0
TBX5	CLDN18	1	0
TBX5	GCNT4	1	0
TBX5	FAM49B	1	0
TBX5	TREM1	1	0
TBX5	MIER2	1	0
TBX5	CRTAC1	1	0
TBX5	ZNF83	1	0
TBX5	C21orf62	1	0
TBX5	NLGN4X	1	0
TBX5	KLC2	1	0
TBX5	SLC26A6	1	0
TBX5	OTUB2	1	0
TBX5	MAP7D3	1	0
TBX5	PARP8	1	0
TBX5	GRIP2	1	0
TBX5	RSPH6A	1	0
TBX5	TM2D1	1	0
TBX5	ZFHX2	1	0
TBX5	N4BP2L1	1	0
TBX5	ZNF440	1	0
TBX5	ZNF280B	1	0
TBX5	DCLK2	1	0
TBX5	FAM153A	1	0
TBX5	YIPF6	1	0
TCF4	THOP1	1	0
TCF4	TNNT3	1	0
TCF4	VWF	1	0
TCF4	MAP3K14	1	0
TCF4	DCLK1	1	0
TCF4	NRXN3	1	0
TCF4	NRXN1	1	0
TCF4	TMEM63A	1	0
TCF4	USP34	1	0
TCF4	C2CD2L	1	0
TCF4	RABGAP1L	1	0
TCF4	HUWE1	1	0
TCF4	UTP14A	1	0
TCF4	TREX1	1	0
TCF4	PDAP1	1	0
TCF4	KDM2A	1	0
TCF4	KDM4C	1	0
TCF4	LARP4B	1	0
TCF4	CIZ1	1	0
TCF4	PARVB	1	0
TCF4	PCDHB1	1	0
TCF4	NIN	1	0
TCF4	DYNC2LI1	1	0
TCF4	MYOZ2	1	0
TCF4	KLHL24	1	0
TCF4	ADCY10	1	0
TCF4	ZNF167	1	0
TCF4	MUC13	1	0
TCF4	RINT1	1	0
TCF4	CHD9	1	0
TCF4	LLPH	1	0
TCF4	SCIN	1	0
HNF1A	TDO2	1	0
HNF1A	RNF8	1	0
HNF1A	C5orf13	1	0
HNF1A	SEC22B	1	0
HNF1A	NCKAP1	1	0
HNF1A	CELF3	1	0
HNF1A	PDE11A	1	0
HNF1A	SLC6A20	1	0
HNF1A	TMEM144	1	0
HNF1A	WRNIP1	1	0
HNF1A	ELOVL6	1	0
HNF1A	CARD14	1	0
HNF1A	TOM1L2	1	0
HNF1B	TCF3	1	0
HNF1B	PPP1R11	1	0
HNF1B	UBE2B	1	0
HNF1B	COL14A1	1	0
HNF1B	NUP214	1	0
HNF1B	MLLT10	1	0
HNF1B	PPFIA2	1	0
HNF1B	CADPS	1	0
HNF1B	TP63	1	0
HNF1B	SUCLG1	1	0
HNF1B	WISP3	1	0
HNF1B	WISP1	1	0
HNF1B	CDY1	1	0
HNF1B	H6PD	1	0
HNF1B	GABBR2	1	0
HNF1B	ZBED4	1	0
HNF1B	DOPEY2	1	0
HNF1B	RCE1	1	0
HNF1B	COL4A3BP	1	0
HNF1B	CAMKK2	1	0
HNF1B	CD226	1	0
HNF1B	STMN2	1	0
HNF1B	PRDM5	1	0
HNF1B	MAP4K1	1	0
HNF1B	MLXIP	1	0
HNF1B	UHRF1BP1L	1	0
HNF1B	NPIPL3	1	0
HNF1B	EHBP1	1	0
HNF1B	PADI4	1	0
HNF1B	SLC13A4	1	0
HNF1B	GAPDHS	1	0
HNF1B	PDE7B	1	0
HNF1B	GLS2	1	0
HNF1B	TRIB2	1	0
HNF1B	HIPK2	1	0
HNF1B	PLA2G3	1	0
HNF1B	ARHGEF4	1	0
HNF1B	PLUNC	1	0
HNF1B	UBE2D4	1	0
HNF1B	ASB4	1	0
HNF1B	C17orf59	1	0
HNF1B	SAMD9	1	0
HNF1B	TMEM176A	1	0
HNF1B	DNAH3	1	0
HNF1B	PCBP4	1	0
HNF1B	LOC57399	1	0
HNF1B	JAM2	1	0
HNF1B	FAM38B	1	0
HNF1B	DUSP26	1	0
HNF1B	TXNDC15	1	0
HNF1B	BAALC	1	0
HNF1B	C7orf69	1	0
HNF1B	EMR3	1	0
HNF1B	MUC16	1	0
HNF1B	ZNF440	1	0
HNF1B	PACRG	1	0
TCF3	TCF7	1	0
TCF3	TESK1	1	0
TCF3	TFAP2C	1	0
TCF3	THOP1	1	0
TCF3	TLN1	1	0
TCF3	TNP2	1	0
TCF3	TNXB	1	0
TCF3	TPD52	1	0
TCF3	TPI1	1	0
TCF3	TPR	1	0
TCF3	TPT1	1	0
TCF3	TRIO	1	0
TCF3	TTN	1	0
TCF3	TXN	1	0
TCF3	UBE2D2	1	0
TCF3	UBE2G1	1	0
TCF3	UBE2H	1	0
TCF3	UBP1	1	0
TCF3	UCP1	1	0
TCF3	UQCRB	1	0
TCF3	UQCRC2	1	0
TCF3	USF2	1	0
TCF3	VARS	1	0
TCF3	VDAC3	1	0
TCF3	WHSC1	1	0
TCF3	WT1	1	0
TCF3	YY1	1	0
TCF3	YWHAZ	1	0
TCF3	SF1	1	0
TCF3	MZF1	1	0
TCF3	PCGF2	1	0
TCF3	RNF113A	1	0
TCF3	ZFAND5	1	0
TCF3	PAX8	1	0
TCF3	BAT2	1	0
TCF3	BRD3	1	0
TCF3	MLLT10	1	0
TCF3	PABPN1	1	0
TCF3	NPRL3	1	0
TCF3	NCOA3	1	0
TCF3	KDM5C	1	0
TCF3	SMC1A	1	0
TCF3	LAGE3	1	0
TCF3	TRRAP	1	0
TCF3	FZD7	1	0
TCF3	PIP5K1A	1	0
TCF3	TAGLN2	1	0
TCF3	RECK	1	0
TCF3	DUSP11	1	0
TCF3	CUL4B	1	0
TCF3	SEMA7A	1	0
TCF3	IFITM1	1	0
TCF3	DGKZ	1	0
TCF3	CDK10	1	0
TCF3	KHSRP	1	0
TCF3	AKR7A2	1	0
TCF3	EIF3B	1	0
TCF3	SLC4A4	1	0
TCF3	EIF4G3	1	0
TCF3	SNX3	1	0
TCF3	GPAA1	1	0
TCF3	ADAM23	1	0
TCF3	ADAM15	1	0
TCF3	SNAP23	1	0
TCF3	MTMR1	1	0
TCF3	RIOK3	1	0
TCF3	IQGAP1	1	0
TCF3	KSR1	1	0
TCF3	PER3	1	0
TCF3	CDC16	1	0
TCF3	TAX1BP1	1	0
TCF3	MCM3AP	1	0
TCF3	MBD4	1	0
TCF3	RAB7L1	1	0
TCF3	BTRC	1	0
TCF3	RPS6KA4	1	0
TCF3	ATP6V0E1	1	0
TCF3	UBE2M	1	0
TCF3	SLC7A7	1	0
TCF3	PKMYT1	1	0
TCF3	PRPF3	1	0
TCF3	RABEP1	1	0
TCF3	SYNGR2	1	0
TCF3	FIBP	1	0
TCF3	RAB11B	1	0
TCF3	PDLIM7	1	0
TCF3	MAPKAPK2	1	0
TCF3	COPS2	1	0
TCF3	ZNHIT3	1	0
TCF3	CNOT8	1	0
TCF3	RPL23	1	0
TCF3	SLC22A6	1	0
TCF3	RECQL5	1	0
TCF3	SNRNP40	1	0
TCF3	NCR1	1	0
TCF3	HOMER3	1	0
TCF3	ATG5	1	0
TCF3	PSMF1	1	0
TCF3	SLC4A7	1	0
TCF3	SPTLC2	1	0
TCF3	MPDU1	1	0
TCF3	H2AFY	1	0
TCF3	C14orf2	1	0
TCF3	GTPBP1	1	0
TCF3	GABBR2	1	0
TCF3	GOSR2	1	0
TCF3	RNF14	1	0
TCF3	ARHGEF10	1	0
TCF3	PDE4DIP	1	0
TCF3	BZW1	1	0
TCF3	TTC35	1	0
TCF3	PPP6R2	1	0
TCF3	UTP14C	1	0
TCF3	FAM115A	1	0
TCF3	ZFYVE16	1	0
TCF3	KIAA0101	1	0
TCF3	TBC1D5	1	0
TCF3	KIAA0174	1	0
TCF3	DAZAP2	1	0
TCF3	ZBTB24	1	0
TCF3	UBAP2L	1	0
TCF3	RBM19	1	0
TCF3	ZBTB40	1	0
TCF3	WDR1	1	0
TCF3	DGCR2	1	0
TCF3	ABI1	1	0
TCF3	TANK	1	0
TCF3	PDCD6	1	0
TCF3	MED16	1	0
TCF3	DNAJB6	1	0
TCF3	SAE1	1	0
TCF3	COX17	1	0
TCF3	ATP9A	1	0
TCF3	TSPAN2	1	0
TCF3	ACTR1B	1	0
TCF3	LRPPRC	1	0
TCF3	PDIA6	1	0
TCF3	MBNL2	1	0
TCF3	HNRNPA3P1	1	0
TCF3	CEBPZ	1	0
TCF3	AKAP8	1	0
TCF3	SIGMAR1	1	0
TCF3	SF3A1	1	0
TCF3	CNPY2	1	0
TCF3	SCML2	1	0
TCF3	GNB2L1	1	0
TCF3	SPON1	1	0
TCF3	CFDP1	1	0
TCF3	TIMM17A	1	0
TCF3	GPNMB	1	0
TCF3	TIMM44	1	0
TCF3	TADA3	1	0
TCF3	SYNCRIP	1	0
TCF3	DDX17	1	0
TCF3	KAT5	1	0
TCF3	GLRX3	1	0
TCF3	ANP32B	1	0
TCF3	ARL6IP5	1	0
TCF3	HTATIP2	1	0
TCF3	RBCK1	1	0
TCF3	TAF6L	1	0
TCF3	GAS2L1	1	0
TCF3	EXOC5	1	0
TCF3	CELF1	1	0
TCF3	CNPY3	1	0
TCF3	JTB	1	0
TCF3	UTS2	1	0
TCF3	PAPOLA	1	0
TCF3	COPS8	1	0
TCF3	MSL3	1	0
TCF3	CKAP4	1	0
TCF3	METAP2	1	0
TCF3	SLC27A2	1	0
TCF3	LILRB4	1	0
TCF3	ADAP1	1	0
TCF3	DSTN	1	0
TCF3	SLC35D2	1	0
TCF3	WWP2	1	0
TCF3	TMEM115	1	0
TCF3	TRIM31	1	0
TCF3	C9orf7	1	0
TCF3	HNRNPUL1	1	0
TCF3	FAF1	1	0
TCF3	KPTN	1	0
TCF3	PTP4A3	1	0
TCF3	NUDT6	1	0
TCF3	WDR6	1	0
TCF3	PMF1	1	0
TCF3	MGAT4B	1	0
TCF3	ECD	1	0
TCF3	TMC6	1	0
TCF3	PDAP1	1	0
TCF3	RNF13	1	0
TCF3	KIAA0894	1	0
TCF3	ADNP2	1	0
TCF3	CEP164	1	0
TCF3	ATF6	1	0
TCF3	SEPHS1	1	0
TCF3	RPIA	1	0
TCF3	SNW1	1	0
TCF3	SHANK2	1	0
TCF3	TCF25	1	0
TCF3	TBC1D9B	1	0
TCF3	POGZ	1	0
TCF3	MAST2	1	0
TCF3	CLCC1	1	0
TCF3	STAB1	1	0
TCF3	LPIN1	1	0
TCF3	CEP68	1	0
TCF3	CYFIP1	1	0
TCF3	FAM168A	1	0
TCF3	BAT2L2	1	0
TCF3	NUP210	1	0
TCF3	PLCB1	1	0
TCF3	BOP1	1	0
TCF3	ATP11A	1	0
TCF3	DDHD2	1	0
TCF3	EXOC7	1	0
TCF3	CSTF2T	1	0
TCF3	C22orf9	1	0
TCF3	KIAA1033	1	0
TCF3	SYNM	1	0
TCF3	SR140	1	0
TCF3	HAUS5	1	0
TCF3	OBSL1	1	0
TCF3	SMG5	1	0
TCF3	LARS2	1	0
TCF3	FRAT2	1	0
TCF3	SIRT5	1	0
TCF3	SF3B1	1	0
TCF3	CBX6	1	0
TCF3	CAPN7	1	0
TCF3	BRD4	1	0
TCF3	ZFYVE26	1	0
TCF3	SCRIB	1	0
TCF3	SRRM2	1	0
TCF3	ADAT1	1	0
TCF3	DNPEP	1	0
TCF3	TSPAN15	1	0
TCF3	EDC4	1	0
TCF3	LSM5	1	0
TCF3	ZKSCAN5	1	0
TCF3	MTCH1	1	0
TCF3	LSM4	1	0
TCF3	TMEM184B	1	0
TCF3	POT1	1	0
TCF3	COBRA1	1	0
TCF3	CLIC4	1	0
TCF3	NGDN	1	0
TCF3	SIPA1L1	1	0
TCF3	LSM14A	1	0
TCF3	FAM127B	1	0
TCF3	GGA1	1	0
TCF3	PRPF31	1	0
TCF3	SERBP1	1	0
TCF3	SENP3	1	0
TCF3	FBXL6	1	0
TCF3	PTPN18	1	0
TCF3	TIMM13	1	0
TCF3	NGFRAP1	1	0
TCF3	C1orf107	1	0
TCF3	PELP1	1	0
TCF3	EIF2C2	1	0
TCF3	SIGLEC8	1	0
TCF3	COQ2	1	0
TCF3	PDCD4	1	0
TCF3	PGAP2	1	0
TCF3	TMEM97	1	0
TCF3	SGSM3	1	0
TCF3	C19orf53	1	0
TCF3	MRPL13	1	0
TCF3	CHMP4A	1	0
TCF3	ABT1	1	0
TCF3	STRN4	1	0
TCF3	SNX15	1	0
TCF3	GLTSCR2	1	0
TCF3	TAX1BP3	1	0
TCF3	PLA2G3	1	0
TCF3	GEMIN4	1	0
TCF3	DCAF8	1	0
TCF3	FAHD2A	1	0
TCF3	SCCPDH	1	0
TCF3	FAM108B1	1	0
TCF3	IER3IP1	1	0
TCF3	RNFT1	1	0
TCF3	SLC45A2	1	0
TCF3	TUBD1	1	0
TCF3	RSL24D1	1	0
TCF3	PLCE1	1	0
TCF3	COPZ2	1	0
TCF3	C8orf30A	1	0
TCF3	AMZ2	1	0
TCF3	EIF3L	1	0
TCF3	RWDD1	1	0
TCF3	ANAPC5	1	0
TCF3	NOP16	1	0
TCF3	C22orf28	1	0
TCF3	FAM49B	1	0
TCF3	GDE1	1	0
TCF3	PIAS4	1	0
TCF3	SRRT	1	0
TCF3	UBE2D4	1	0
TCF3	VPS24	1	0
TCF3	HSPB11	1	0
TCF3	MPP6	1	0
TCF3	UBASH3A	1	0
TCF3	DSCR6	1	0
TCF3	CHPF2	1	0
TCF3	L1TD1	1	0
TCF3	RBFOX1	1	0
TCF3	TMED9	1	0
TCF3	HYDIN	1	0
TCF3	KLHL24	1	0
TCF3	SAMD9	1	0
TCF3	CC2D1A	1	0
TCF3	PIGG	1	0
TCF3	CMTM6	1	0
TCF3	IMPAD1	1	0
TCF3	TMEM161A	1	0
TCF3	TMEM160	1	0
TCF3	SSH3	1	0
TCF3	C2orf42	1	0
TCF3	OXSM	1	0
TCF3	TTC22	1	0
TCF3	C19orf24	1	0
TCF3	MRPL20	1	0
TCF3	ATP5SL	1	0
TCF3	AGGF1	1	0
TCF3	DALRD3	1	0
TCF3	ARMC1	1	0
TCF3	PNPO	1	0
TCF3	C17orf71	1	0
TCF3	VPS13D	1	0
TCF3	ATAD3A	1	0
TCF3	ECHDC2	1	0
TCF3	NUDT15	1	0
TCF3	ZNF444	1	0
TCF3	RFK	1	0
TCF3	C5orf22	1	0
TCF3	ABCF3	1	0
TCF3	LSG1	1	0
TCF3	SLC30A10	1	0
TCF3	CDV3	1	0
TCF3	CDKN2AIP	1	0
TCF3	SLC39A4	1	0
TCF3	CHD7	1	0
TCF3	DDX27	1	0
TCF3	MFN1	1	0
TCF3	CHFR	1	0
TCF3	AGK	1	0
TCF3	DDX28	1	0
TCF3	CENPJ	1	0
TCF3	ITFG2	1	0
TCF3	UNC45A	1	0
TCF3	RNF114	1	0
TCF3	GNG12	1	0
TCF3	KLHL7	1	0
TCF3	YLPM1	1	0
TCF3	C8orf44	1	0
TCF3	CLDND1	1	0
TCF3	SLAMF8	1	0
TCF3	TM9SF3	1	0
TCF3	STARD7	1	0
TCF3	EXOSC5	1	0
TCF3	MCCC1	1	0
TCF3	NCLN	1	0
TCF3	SDR39U1	1	0
TCF3	PLSCR3	1	0
TCF3	AVEN	1	0
TCF3	C12orf5	1	0
TCF3	INTS12	1	0
TCF3	CHMP1B	1	0
TCF3	RNPEPL1	1	0
TCF3	ATP8B2	1	0
TCF3	ZNF512B	1	0
TCF3	MICAL3	1	0
TCF3	KIAA1467	1	0
TCF3	SCUBE2	1	0
TCF3	SLAMF7	1	0
TCF3	ZNF410	1	0
TCF3	WFDC1	1	0
TCF3	EPS15L1	1	0
TCF3	TMEM8A	1	0
TCF3	SENP2	1	0
TCF3	ELOVL5	1	0
TCF3	SPCS3	1	0
TCF3	VIPAR	1	0
TCF3	ELMO2	1	0
TCF3	CXorf56	1	0
TCF3	CCDC90A	1	0
TCF3	LHPP	1	0
TCF3	RTP4	1	0
TCF3	MAGEF1	1	0
TCF3	DUS1L	1	0
TCF3	CDH22	1	0
TCF3	ATG3	1	0
TCF3	COPS7B	1	0
TCF3	NUCKS1	1	0
TCF3	RMND5B	1	0
TCF3	KLC2	1	0
TCF3	AIDA	1	0
TCF3	SLC30A5	1	0
TCF3	NADK	1	0
TCF3	DDX50	1	0
TCF3	OBFC2B	1	0
TCF3	TNIP2	1	0
TCF3	RNASEH2B	1	0
TCF3	GALNT14	1	0
TCF3	EFTUD1	1	0
TCF3	MAP7D3	1	0
TCF3	RPAP3	1	0
TCF3	NOL9	1	0
TCF3	GLT25D1	1	0
TCF3	WDR59	1	0
TCF3	ZNF665	1	0
TCF3	CCDC48	1	0
TCF3	LONRF3	1	0
TCF3	TCTN2	1	0
TCF3	C10orf119	1	0
TCF3	NAT15	1	0
TCF3	ACTR5	1	0
TCF3	SCD5	1	0
TCF3	SIKE1	1	0
TCF3	PQLC1	1	0
TCF3	ASMTL-AS	1	0
TCF3	RNF34	1	0
TCF3	CHD9	1	0
TCF3	TRABD	1	0
TCF3	FLAD1	1	0
TCF3	REEP4	1	0
